x1,x1_1,x1_2,x1_3,x1_4,x1_5,x1_6,x1_7,x1_8,x1_9,x1_10,x1_11,x1_12,x1_13,x1_14,x1_15,x1_16,x1_17,x1_18,x1_19,x1_20,x1_21,x1_22,x1_23,x1_24,x1_25,x1_26,x1_27,x1_28,x1_29,x1_30,x1_31,x1_32,x1_33,x1_34,x1_35,x1_36,x1_37,x1_38,x1_39,x1_40,x1_41,x1_42,x1_43,x1_44
61.47811033732238,56.55337162036009,68.9513006588868,58.63041890639794,62.12357083224921,65.41058235614324,61.95625801592837,75.06136127346161,71.7037920185721,59.8772925188467,58.22568196037274,57.418918650054025,61.857484704445476,68.97681465872485,67.56372821235249,62.34420290859326,67.80287202146859,63.144164079927876,75.69121600022804,74.95316406966369,70.92302218481929,54.848091746612106,65.67024916349568,63.9167818918195,55.806496462120116,57.60594022421388,57.58285900160369,63.33717487222544,62.107941879051396,60.13718193206359,70.0330786785035,68.40483737305729,63.58824912717505,57.931734453322335,60.98708186703439,61.895088618437,59.42932358669646,59.8237019291758,71.99348949319888,54.314201323255915,64.77014813454376,68.75578583794524,62.644478309735376,54.081742216910975,59.02119947808629
61.84079955388563,60.16379450079517,68.45079564374116,57.40093769677449,62.94411372969277,64.54332024947854,61.972294337619324,75.29415838370761,71.35391955353435,60.60719108324528,62.27954348828375,57.09478007130961,61.72577740727994,68.82642682376162,67.878453059876,63.225163253770845,67.58881166718706,59.475484841633126,75.81396964663293,75.65314847689925,71.14424794152961,55.159952412429035,65.85205649188818,67.2276882051331,56.12857864886211,57.626761503493064,57.020350059474474,64.19120869864756,58.44956581037562,60.68851141592227,70.84349860845927,64.37611073418967,62.97841186864338,57.33762808666627,60.140714040518915,61.77923972388133,59.60632004819009,60.07861031409,75.20482332480981,54.816006209133874,60.2425532284219,68.6244050148092,59.18944922114761,54.55990473824679,62.55127306170924
61.688397864687616,56.147255529395146,67.02214512518479,57.805452222375656,62.47749575444771,64.83976150688045,61.44543240454463,75.93344377701803,72.12087640438834,60.03796280566836,61.5747013248996,57.00162632143226,58.08185101055667,68.76037346051442,64.82490797914103,63.25159898324567,69.51798383429441,62.278097343766305,75.29412031365487,75.17842571601533,71.44267842910845,54.877547745514384,65.23019139068792,67.76451231343634,55.824775328952924,58.21963752233462,56.636050362119704,64.03905826425932,61.56306818095534,61.33807942477151,66.1276578383877,68.26247955289087,61.99182856601542,58.04990303445,59.79506997128723,65.76018903584301,59.63283079609928,59.08872066732678,71.49781620401006,55.13447550893178,60.98262706423197,67.5067262085847,62.03823616527972,55.06995211872664,59.09252554094668
61.64603813620266,56.45824124065438,69.84788382491686,58.10943615763352,61.62751795520431,65.3824572734109,61.731988113990404,75.28608131023951,75.5935382951654,60.34106439458675,58.17353949664173,56.673872892375954,57.97667551325826,69.3022355821008,67.99052391355933,62.74596554639258,64.43137184751545,62.91544233866504,74.66806808875718,75.83603470845435,67.24702848732935,55.19116117777003,65.44938519725694,67.93691743635223,56.463497280043526,57.3103281086181,57.6870194936877,63.61293521206007,62.33649862113371,59.88413251838686,70.45677166534134,68.52106593096752,63.65837393690474,57.80103666001726,60.007023495484376,61.165822806864206,59.39058127747605,55.38814822338632,72.23477809378967,55.29689127830939,60.24158267695227,68.0392030527674,62.19376185690497,54.515444601787074,59.72887973420765
61.54374773758116,56.614193204639996,69.54961790535658,57.9342149192943,62.33017504108584,61.488982088165365,61.40753474571478,75.1535991724594,71.55582998353815,60.42355273639324,58.99821176984772,57.432405952549416,57.33130763888299,70.11168186226905,68.70339418880167,62.84910788052919,67.9757718267473,63.11642585683533,75.20871433512797,76.16695359423306,70.86261172119904,54.8443978118874,65.08576800984854,67.59449704799535,56.31249030594054,57.86257314719976,57.467014008305405,64.35725217643301,61.46448084053429,60.16987952024505,70.39766934849503,68.802490271265,63.50422194444686,57.693763950950014,60.34569696741604,61.23533711326403,59.474694796728215,59.83188968964257,71.26811361546746,54.749113722012076,60.29856063164032,67.14805935565971,62.076453259503594,54.63427931368259,63.552040168166116
60.850682476338676,56.465418953289,69.01223574110799,58.641572354533075,62.28644055506299,65.2256056958757,62.25591353360223,75.07793416187701,71.7783339896544,60.30580700699689,62.6184282376317,58.266750012136974,58.796811791932704,69.95342441116355,67.79764754257069,63.16313954557883,68.1551371444391,63.00174514702673,75.47559220132331,75.31556578795981,67.36244056351275,58.58484927518858,65.70345156193842,64.39189539940773,55.91860791915812,58.61539007636896,56.48182463294172,63.25890028705739,62.18690128813245,59.65884648478053,69.84752558496083,68.81063097024418,62.89212934075684,58.439023286323874,60.71878649930302,61.55977871516282,59.352276089345665,59.298638660576216,72.13507173261414,55.025508124264505,60.26987524090589,68.0046034994664,62.36975787519412,54.27307311523238,58.49073945602984
60.88441152468326,55.252297714011455,69.97409563213428,57.71070400623009,59.812682119186846,65.21410230358481,57.90545843113835,75.2679306997408,74.8649796708304,60.49301062143266,61.3325600399883,57.74338517427243,57.90924880709151,70.1585722461366,68.41915631257265,62.822307869742716,67.4836000991844,62.34637612776806,75.8927587542746,75.09254439650738,70.67152580212392,55.70625974864275,61.27916229332425,67.68268657873718,55.83945743575747,58.66091912702331,58.28887162377074,63.55388377283768,61.93532838890004,61.194860792288566,70.13971964119364,68.80133419623506,64.27526581026027,58.114811483862375,60.133016930199524,61.21405375386402,59.8135954711894,59.45310077618997,71.0504409146544,54.108363193525314,64.49613758160416,67.50082042166822,62.74809715964121,54.87986434985779,59.491810941611845
61.33150797860435,56.01282920502581,65.90344206514935,58.24125098766376,62.64302531958371,64.82179981497211,61.43438880052842,74.68652960307408,71.89737055844637,60.74106380591905,62.46553669311742,57.51879810342262,58.51279870310272,69.04105443077242,68.00063114986257,63.11433852008454,67.45283181691,62.79542695233375,74.99026970171857,72.09812741792499,71.0552967139589,55.62196367314254,64.68796235509399,67.48461093411453,55.188133689144586,58.05707052716206,57.86225113260859,63.965537795478404,62.0636238251208,60.15218054801134,66.1410049753088,67.87501260564969,62.97939140230441,57.67541414370884,60.27276606185653,61.37977243138929,59.77869306267371,59.26124090620272,72.83830047103113,54.85846239220615,60.89959492509785,67.77538874323535,63.21722063978018,54.21835955919649,59.577184277295416
61.35100493562522,56.8408274905023,69.22021228925688,58.382893589133324,62.197152380657954,64.62919761574517,62.392942482475625,71.68512940996854,71.73547989169585,60.81926016655092,59.369769608942036,57.48323099771675,58.085814292738306,69.44060770895854,67.94876372784238,62.86441800145787,68.5458292179331,62.08991840936798,75.36212639814626,74.71766367947521,71.26888629826246,58.28183812253707,61.707761075060226,68.1247442979907,55.57593582947431,58.17794952380532,57.284777926178805,63.8108173495737,61.184824869234156,57.05254067791388,70.15156285155044,68.52814925376072,63.070437272911626,57.234468804460576,60.25590584506889,61.26947973942346,59.52583233265999,59.279058620591556,71.31062998031437,54.70928154221153,61.40875461034742,68.08206859091928,62.48936298265915,55.116545902298895,63.32841175991159
61.85464132545142,56.67701174864659,69.75935013360665,58.47960630204678,62.83018111149504,65.73232095544972,61.18940861885465,75.19265879564956,72.46337587438164,60.6129847747883,62.12219869201442,57.43856516172767,58.500451771665986,69.68577597307373,67.6730045827815,62.710345752584765,68.69010912834646,59.18737337606326,74.3926460699595,71.70731230057383,71.64274080816345,55.38768565342488,65.21277000621241,67.78119335172634,55.16898190012282,57.77062966595607,57.88034333799126,63.990546015249556,61.79652832849112,57.28360529151877,66.55309886182933,67.7039354293368,63.034503955382874,57.742900372859836,59.86549845432302,61.3415357287881,63.52389773464465,58.93691852910187,70.76571886292889,54.88140024982149,60.33962047520649,67.50845796726408,62.232973538673605,54.55630940810598,59.84438135442568
61.379336173772515,56.39761741242754,69.3504079800702,57.78186626296142,62.747038625183734,65.66039687070221,61.39311654327435,74.57616934488904,72.12084706191813,60.360956421100575,62.291097904480544,57.22452365210724,58.76107409123283,69.06305442842098,67.7325284913864,58.590796381019715,69.14416460320702,63.14811497507911,75.4513392530339,75.38289412924046,67.57427074882168,55.125854753880965,65.72353533186002,64.42202311303762,56.11461029837899,57.869721782342005,57.605405184586125,63.43076949904096,61.71184479291178,60.76526701452661,70.2290497173168,64.49106682213203,63.74505551916132,58.14276515670125,63.62173556894092,61.96629804567132,59.819513591332225,58.94482130675253,71.5717620423675,58.802477395548514,60.61857663516927,68.38105010855423,58.90536163674955,54.4643949221103,59.23488504584915
60.614797307924235,56.28603924613515,69.32817211998449,57.77132361633939,63.00004049839505,65.57978078331183,61.700940415521515,75.1200608824997,71.89849706022338,60.45225473561044,61.62707186049659,57.48177484095317,57.921422343183295,69.3627931420981,68.31243950348866,62.567872080101615,68.57167187890529,63.42738757204102,75.01575813177932,76.23869846370978,70.66378375413956,54.50056265280112,65.9415976929556,63.748361930038875,55.7676106916707,58.8801370832472,57.22560722837037,63.51398409819895,61.45057732460649,60.50844835370487,70.55620496125744,68.12005930469829,63.36519937706017,57.62176130449822,61.24909168580378,61.641558471640344,59.55894478707979,59.831680788056296,71.54159467431778,54.29755570515608,60.537048863630716,68.40342017283638,62.95774416746165,53.88122584465772,59.817481785780146
61.4940984265264,55.81762362463277,69.53189756885804,58.688999537534066,62.6818581357712,65.32897508951089,57.93573705390001,75.8893067897345,71.2484844428673,63.67259631384761,62.35402483829112,56.53008716145124,58.533816477657425,69.01466080584676,64.12698076066603,62.53356675721328,68.26322810668573,62.498600984732455,74.78432430239252,75.84791759951506,67.47345932860895,55.079442390412346,65.7887109909694,64.12181819471184,56.449229046440884,57.97786240091992,57.3256501749859,60.25307148300832,61.47032275262129,60.11108605981241,70.15237441587857,68.8833564571996,63.142179909004135,61.61124111919249,60.77682597767427,61.415742496841574,62.7379898896,58.80905702276747,71.50373474010783,58.82029926354401,60.74044915304957,67.23991359960127,63.503392799300855,57.80173711554684,59.71583715858685
60.47576825767258,56.16031147172377,69.86815360976681,57.759286217669434,58.45253873200685,64.79130719561348,61.90728515052682,75.50093556298219,71.94348253591508,60.471494057174716,61.08024585423508,57.97232157381005,58.23707085033896,69.8512337194959,68.08851649647326,62.59972161234992,68.48982487295896,62.74188291602118,75.24581793832876,74.58576985547761,67.1347478517024,55.39363542792199,65.60269120071445,67.93412926212433,60.038587846957206,57.37402758002849,57.85438757634674,63.90781973144305,62.201671451436155,59.74506672875204,70.36418453163972,64.66963863848565,62.89258862346875,58.12186894571656,60.438314319162686,61.69393879649908,59.94235211899794,59.304634798980125,71.58363785205665,54.664905802849795,60.87978591395381,68.36208465061264,62.76225714099097,54.80185275095837,58.685967718923195
61.337662990773744,59.258082397522394,69.5455568963318,62.07284299294723,63.34331759585581,64.82738795513501,61.806331738532826,75.20274121837475,71.36414293859879,59.94209639807803,62.36321295621564,56.896254654838046,58.4551439785577,68.89222459305047,64.52892245009842,63.15146746822944,68.15926529839807,62.814136014472,75.78883922877573,75.31045940466956,71.39901544746404,59.45950960953531,65.50756581179692,67.99284718399963,55.53827015785483,58.07214873352534,60.80514121364889,63.439154757540976,61.49731437230415,60.35256796496773,69.72445476959416,68.30411809935882,63.78271247924301,61.102741677199674,60.33781371453057,61.44504345948658,59.30057357590447,59.368543892073475,71.88903058326808,54.78298866455785,61.33677888321127,67.30255833910242,63.329407604939284,54.77847660123984,59.85866374070528
61.19406177021296,55.90193005364755,68.99073862701182,58.32900204670814,58.84426877148988,65.42159990015529,60.902698065894405,75.37438248399903,72.20095255986139,59.59569976957624,61.43899814094363,56.654027758563586,58.14970644446249,69.26121540769392,67.73818176486812,62.209002837519414,68.4014323770646,62.63011125215638,75.50576178148702,75.55716248502166,70.68540855601435,54.81886452704867,61.45023600250706,67.46707556345953,56.25179050397051,58.75779170620006,57.65138013045455,63.795543355650445,62.19133168606444,60.74462994885807,69.55189239901962,68.78839968877757,63.103904123994646,58.50921815552918,59.8294451977663,61.64706285334596,59.5063587302343,59.281988745288366,71.96618813123327,54.521381621281364,60.397385003200014,67.43613749306353,62.77500452682497,53.614367192910095,59.131269425100314
61.07028379391296,56.3938445452274,69.54044086983305,57.771475815509845,62.52238771255782,61.790020452273936,61.33877432670346,75.23496541483685,71.25565620445451,59.850164525084644,61.842424251650186,57.3449396147219,58.33430183004434,69.71343554827551,67.22414544298496,62.396541150590785,67.93479606400184,63.30749740042674,74.85286777813518,75.24224633566195,71.66407353162363,55.64891001445579,65.0820297280723,67.70447865218489,55.704823356470904,59.53344404303856,57.43412805509065,62.39272427185385,62.62231978514332,60.4299220784299,70.5811617874681,69.08514901836686,63.601165824305546,57.49636025252204,59.59455516963404,61.25141525959461,59.1276415457114,59.17052092588746,75.15550201486701,54.381600127165655,60.66468842222867,68.13934944396641,62.31226321592693,54.472502844409064,58.72395378167557
57.52625554398328,56.50050823625114,69.80598453927763,58.23949746392788,59.9835411336679,65.93243974170305,62.03016067507412,75.83159050656226,70.85294191952475,59.798884536025525,62.4251390199828,57.877575666342295,58.19235555309448,69.2429292008955,67.82130817558473,62.74138629116293,68.32139036998045,63.33064091386881,75.54517609178475,76.61986027855714,71.8148130880367,55.92901882638074,64.67403408033545,64.3223676905751,55.898360933559815,58.0375091274824,57.70532491668285,63.92841087678073,61.286377684141605,60.1955412732914,69.99846582279282,67.8541973437764,63.69743827236346,56.93510333374056,60.352465990969094,61.742873174247286,59.67509980252938,58.50395185063595,71.90712809456126,55.02437066650301,61.32771560162269,67.42929640573982,63.49132075409251,54.58606715463315,63.40017455172469
61.38401601777487,55.50555332777421,69.59282014190438,61.61137712956207,62.685076399639335,65.7226021779295,61.808643318386814,75.35742478614014,71.30962556130078,60.53614578187105,61.255262889336805,57.85304603943073,57.9954730903504,68.78185175123375,68.71823290060745,63.247987756999656,68.17898613963487,62.89228512948079,75.63088171554475,76.45677622857261,70.85421235970004,54.861585820852504,65.2340438609428,66.9655563611137,55.806055481868235,57.94958955678311,57.27524788869908,63.10742535481789,58.81094582291036,59.887636545896974,69.35870749407947,68.12510761172085,63.538288934684246,58.014479034215235,60.61905149353249,62.303591973639556,59.854047307188296,59.1401100875939,72.36677852117501,55.556337364337466,60.78714748678312,67.14127054703192,63.06070734362499,54.78606899258077,59.28855249741342
62.179106189732956,58.96919007331695,65.44810113026458,57.6005085213239,62.16808573521088,65.62825829047918,61.894258797110815,74.44891823850946,70.76463520961236,64.3120901457217,61.54982156048661,61.04752878876598,58.36317784075465,68.53656358251023,67.81064403687624,63.1400312688604,67.88920257382952,62.606860817124456,75.69632517244563,72.17880628654605,71.22613298431087,58.65233859472873,65.60617074286247,68.52553549769775,56.14439080891288,62.016218009983334,60.23471800811465,63.591852633129214,61.7723778612508,60.644166633637674,70.68812537077106,68.6664458860647,59.68657778427484,58.88011208970208,59.68444446141569,65.74198878368313,60.45763088091893,58.81802889175542,75.57307052350927,55.40611520691261,59.75737392888284,68.04307764512282,63.78021266132982,54.84978886525337,60.16442840648806
57.88550418083707,59.77794154306307,69.72778257194912,57.99426228615933,63.24195494634207,64.73254983430678,62.40165804683978,74.7575809291278,71.78965476234849,59.87613123419514,62.65101770716818,57.80128785413889,61.42107433682864,69.3733757854027,67.64757133295865,62.62394118083776,68.60152923268507,61.98719546758273,75.41941035628614,76.06180126139033,66.739611046501,55.33729174169533,64.67523014853661,67.60602779753123,55.89809375913543,58.110972451570504,57.68994262789702,63.36563653282561,62.12157263125366,59.65450620725384,69.67666541736583,68.61648436649571,63.72305265545949,61.555423055302214,59.81072888049195,61.84380009899634,62.653512028164606,59.09088857840947,75.0449342637596,54.78926644672902,60.32542869273473,67.69393051421497,63.53225848917372,55.243074884061485,59.30823584442504
61.73576903862493,60.21903699446773,69.48170952252221,61.6018961815856,62.50946846501364,64.8490305721029,61.76501225204335,75.2017570064449,71.26772558182194,60.75426825291988,62.93456509530235,58.089086458814855,59.06601441494998,69.92345512401242,67.9220439795199,61.83541340365443,69.36790401305966,62.52152530067596,74.4930256905007,75.18640048786015,71.35875431889667,55.30192132504065,60.98636438505184,64.3018739765693,56.413786907509795,59.00593231307854,57.3906999701704,63.49022049162963,61.88385315489823,59.53680738436802,66.4792092948245,68.41744697184697,63.24211763657891,60.953084109373286,63.47399761786283,64.60119891848277,60.357444109098644,58.84607732762688,71.11341689965575,54.639784205958215,61.70277874826907,64.12109360062536,63.03290306334065,55.006826409679086,59.5604195469038
61.39063571755713,56.249754095395794,69.25836812972767,57.94265286582875,61.99263735061272,64.88459164169656,61.65437760742525,75.0604102737024,72.09022709317978,60.70971130319147,62.224186292305745,60.630253614161134,61.62245668518727,68.7066401049936,67.78002066590314,62.72014497276099,68.33559865200496,63.200595543178586,75.39418010762307,75.31786771224779,71.54936470459789,54.365396372574466,64.61957980449384,67.63614421692346,55.71147175136357,58.13466632709785,56.901268231386666,63.43048331519812,61.93775722283211,60.88045132890137,70.66160329615045,69.29881400229097,62.92676056155753,58.45543985500627,60.810855818895796,61.97442361430856,59.2791867930024,59.19146041783644,72.25692799902863,54.73099845492131,59.83725544530431,68.51117025054177,58.983711063646396,57.33556992186055,59.34960409489568
60.64208185725044,55.23897509524316,69.86573214089199,57.61925232590086,62.653445479629575,65.40243546891777,62.200115460249165,75.15263866453977,75.61217272025962,60.252966144674204,62.305828862954314,57.373578667995,58.64029433393686,69.09144796104117,67.75538103422727,62.62617712564228,67.82824328574547,63.32672906387185,75.4090095108472,76.0558480410339,71.30061593408571,55.363699015502405,64.97180983576274,67.42560025958929,56.12485159336845,62.45995755101737,57.75297454087106,63.04964718588413,61.580239057173884,60.74037975225578,70.2139671549911,68.39115020539299,62.85236480338457,57.93522486426216,59.75672689154045,61.22132825111167,59.495028791867554,59.452260641819755,72.30054161995425,54.64583361433676,60.60872459219983,68.07022273476915,62.54583975739324,54.20533529293749,63.7753227551434
61.5540194401655,56.114641205685146,69.19405390901785,57.37039708779076,62.36475164292451,65.28116130677921,61.31208178714304,75.13677423280542,71.62596243576523,60.7962307589043,62.04438230286776,57.82568797901745,58.56058585456488,68.9385094234515,68.0372534715912,62.13018461677281,68.92306932583436,63.49868146910927,75.82263501304966,75.60779486555049,70.51976473655778,55.43981206096047,64.92728615047369,67.82699376313532,56.06295702820313,58.121674885233375,57.10067823613571,63.66053206663303,61.87274512113197,60.33110602991089,69.77827211656033,67.2727484818344,59.7403118981477,61.15756751291915,60.38927270829487,61.79712190319273,59.789331674998635,59.56757349122902,71.8339421542563,54.09122859587371,64.08426999564371,68.3151173401377,63.48346635570077,54.53271738923724,59.066492396715965
57.358014144318645,56.01261511868584,65.88145498456649,58.10570239025164,62.93566357892453,65.17179349006423,61.64132597986497,75.89982056946369,75.3313826518516,60.80982273295974,62.479459553821414,58.267949665835545,57.80077357037114,69.42247785387987,67.22620152292359,63.61696454294832,68.32484080835063,62.90365101833573,75.71250216177641,75.23303581973082,67.55428618690249,55.20353294202833,65.31807675997437,67.69289703632849,56.37447059379513,57.15153730616196,57.541788349910554,63.97731882624933,61.59273733880313,61.20734122697968,70.4324969207846,68.7033007040283,63.05379304398176,61.1120938148396,59.61636901473764,61.60497813228015,59.890241640535294,58.91227918755194,72.05241841549558,54.18740583097015,59.58212675925364,64.13224487919241,60.10877244477779,55.15166014028851,59.60125142310848
61.257284457852414,56.13259897695085,69.82973629492727,58.030100200272095,62.40388013179205,66.0429627899619,62.42219858832332,75.91428339586388,71.62872761873318,60.35166424498132,62.62946769830473,57.41838616654853,61.50388154591933,68.90622681179481,68.29914805499557,62.638530826126924,67.8187803453439,62.859677625385665,75.29022127642563,76.2539108975581,71.52996610452128,54.89525090683855,61.21946098882737,67.76356390705328,55.842386749197075,58.55692305131362,57.37850948653229,63.671052939482436,61.91239077393274,60.464682725404245,66.58474662202194,65.13630044522682,63.163193132888,57.20955697772419,60.135042315407276,61.15443521374648,62.74321508211741,58.64613327484755,72.07062493401918,54.76492246458585,60.04402817857423,68.05340469451751,63.69377279905559,53.85485706841465,59.21898188952436
